row_id,date,country,store,product,num_sold,year,month,day,day_of_week,store_encoded,country_encoded,product_encoded
10618,2016-08-12,Sweden,KaggleRama,Kaggle Hat,569,2016,8,12,Friday,1,2,0
10619,2016-08-12,Sweden,KaggleRama,Kaggle Sticker,206,2016,8,12,Friday,1,2,2
10620,2016-08-13,Finland,KaggleMart,Kaggle Mug,193,2016,8,13,Saturday,0,0,1
10621,2016-08-13,Finland,KaggleMart,Kaggle Hat,338,2016,8,13,Saturday,0,0,0
10622,2016-08-13,Finland,KaggleMart,Kaggle Sticker,111,2016,8,13,Saturday,0,0,2
10623,2016-08-13,Finland,KaggleRama,Kaggle Mug,347,2016,8,13,Saturday,1,0,1
10624,2016-08-13,Finland,KaggleRama,Kaggle Hat,551,2016,8,13,Saturday,1,0,0
10625,2016-08-13,Finland,KaggleRama,Kaggle Sticker,192,2016,8,13,Saturday,1,0,2
10626,2016-08-13,Norway,KaggleMart,Kaggle Mug,277,2016,8,13,Saturday,0,1,1
10627,2016-08-13,Norway,KaggleMart,Kaggle Hat,465,2016,8,13,Saturday,0,1,0
10628,2016-08-13,Norway,KaggleMart,Kaggle Sticker,180,2016,8,13,Saturday,0,1,2
10629,2016-08-13,Norway,KaggleRama,Kaggle Mug,519,2016,8,13,Saturday,1,1,1
10630,2016-08-13,Norway,KaggleRama,Kaggle Hat,934,2016,8,13,Saturday,1,1,0
10631,2016-08-13,Norway,KaggleRama,Kaggle Sticker,319,2016,8,13,Saturday,1,1,2
10632,2016-08-13,Sweden,KaggleMart,Kaggle Mug,210,2016,8,13,Saturday,0,2,1
10633,2016-08-13,Sweden,KaggleMart,Kaggle Hat,402,2016,8,13,Saturday,0,2,0
10634,2016-08-13,Sweden,KaggleMart,Kaggle Sticker,124,2016,8,13,Saturday,0,2,2
10635,2016-08-13,Sweden,KaggleRama,Kaggle Mug,414,2016,8,13,Saturday,1,2,1
10636,2016-08-13,Sweden,KaggleRama,Kaggle Hat,640,2016,8,13,Saturday,1,2,0
10637,2016-08-13,Sweden,KaggleRama,Kaggle Sticker,231,2016,8,13,Saturday,1,2,2
10638,2016-08-14,Finland,KaggleMart,Kaggle Mug,190,2016,8,14,Sunday,0,0,1
10639,2016-08-14,Finland,KaggleMart,Kaggle Hat,351,2016,8,14,Sunday,0,0,0
10640,2016-08-14,Finland,KaggleMart,Kaggle Sticker,105,2016,8,14,Sunday,0,0,2
10641,2016-08-14,Finland,KaggleRama,Kaggle Mug,332,2016,8,14,Sunday,1,0,1
10642,2016-08-14,Finland,KaggleRama,Kaggle Hat,569,2016,8,14,Sunday,1,0,0
10643,2016-08-14,Finland,KaggleRama,Kaggle Sticker,188,2016,8,14,Sunday,1,0,2
10644,2016-08-14,Norway,KaggleMart,Kaggle Mug,292,2016,8,14,Sunday,0,1,1
10645,2016-08-14,Norway,KaggleMart,Kaggle Hat,539,2016,8,14,Sunday,0,1,0
10646,2016-08-14,Norway,KaggleMart,Kaggle Sticker,168,2016,8,14,Sunday,0,1,2
10647,2016-08-14,Norway,KaggleRama,Kaggle Mug,503,2016,8,14,Sunday,1,1,1
10649,2016-08-14,Norway,KaggleRama,Kaggle Sticker,318,2016,8,14,Sunday,1,1,2
10650,2016-08-14,Sweden,KaggleMart,Kaggle Mug,202,2016,8,14,Sunday,0,2,1
10651,2016-08-14,Sweden,KaggleMart,Kaggle Hat,346,2016,8,14,Sunday,0,2,0
10652,2016-08-14,Sweden,KaggleMart,Kaggle Sticker,137,2016,8,14,Sunday,0,2,2
10653,2016-08-14,Sweden,KaggleRama,Kaggle Mug,416,2016,8,14,Sunday,1,2,1
10654,2016-08-14,Sweden,KaggleRama,Kaggle Hat,707,2016,8,14,Sunday,1,2,0
10655,2016-08-14,Sweden,KaggleRama,Kaggle Sticker,220,2016,8,14,Sunday,1,2,2
10656,2016-08-15,Finland,KaggleMart,Kaggle Mug,152,2016,8,15,Monday,0,0,1
10657,2016-08-15,Finland,KaggleMart,Kaggle Hat,232,2016,8,15,Monday,0,0,0
10658,2016-08-15,Finland,KaggleMart,Kaggle Sticker,78,2016,8,15,Monday,0,0,2
10659,2016-08-15,Finland,KaggleRama,Kaggle Mug,271,2016,8,15,Monday,1,0,1
10660,2016-08-15,Finland,KaggleRama,Kaggle Hat,427,2016,8,15,Monday,1,0,0
10661,2016-08-15,Finland,KaggleRama,Kaggle Sticker,152,2016,8,15,Monday,1,0,2
10662,2016-08-15,Norway,KaggleMart,Kaggle Mug,256,2016,8,15,Monday,0,1,1
10663,2016-08-15,Norway,KaggleMart,Kaggle Hat,417,2016,8,15,Monday,0,1,0
10664,2016-08-15,Norway,KaggleMart,Kaggle Sticker,125,2016,8,15,Monday,0,1,2
10665,2016-08-15,Norway,KaggleRama,Kaggle Mug,423,2016,8,15,Monday,1,1,1
10666,2016-08-15,Norway,KaggleRama,Kaggle Hat,732,2016,8,15,Monday,1,1,0
10667,2016-08-15,Norway,KaggleRama,Kaggle Sticker,245,2016,8,15,Monday,1,1,2
10668,2016-08-15,Sweden,KaggleMart,Kaggle Mug,176,2016,8,15,Monday,0,2,1
10669,2016-08-15,Sweden,KaggleMart,Kaggle Hat,289,2016,8,15,Monday,0,2,0
10670,2016-08-15,Sweden,KaggleMart,Kaggle Sticker,106,2016,8,15,Monday,0,2,2
10671,2016-08-15,Sweden,KaggleRama,Kaggle Mug,315,2016,8,15,Monday,1,2,1
10672,2016-08-15,Sweden,KaggleRama,Kaggle Hat,530,2016,8,15,Monday,1,2,0
10673,2016-08-15,Sweden,KaggleRama,Kaggle Sticker,159,2016,8,15,Monday,1,2,2
10674,2016-08-16,Finland,KaggleMart,Kaggle Mug,154,2016,8,16,Tuesday,0,0,1
10675,2016-08-16,Finland,KaggleMart,Kaggle Hat,274,2016,8,16,Tuesday,0,0,0
10676,2016-08-16,Finland,KaggleMart,Kaggle Sticker,87,2016,8,16,Tuesday,0,0,2
10677,2016-08-16,Finland,KaggleRama,Kaggle Mug,256,2016,8,16,Tuesday,1,0,1
10678,2016-08-16,Finland,KaggleRama,Kaggle Hat,450,2016,8,16,Tuesday,1,0,0
10679,2016-08-16,Finland,KaggleRama,Kaggle Sticker,162,2016,8,16,Tuesday,1,0,2
10680,2016-08-16,Norway,KaggleMart,Kaggle Mug,240,2016,8,16,Tuesday,0,1,1
10681,2016-08-16,Norway,KaggleMart,Kaggle Hat,411,2016,8,16,Tuesday,0,1,0
10682,2016-08-16,Norway,KaggleMart,Kaggle Sticker,141,2016,8,16,Tuesday,0,1,2
10683,2016-08-16,Norway,KaggleRama,Kaggle Mug,453,2016,8,16,Tuesday,1,1,1
10684,2016-08-16,Norway,KaggleRama,Kaggle Hat,656,2016,8,16,Tuesday,1,1,0
10685,2016-08-16,Norway,KaggleRama,Kaggle Sticker,229,2016,8,16,Tuesday,1,1,2
10686,2016-08-16,Sweden,KaggleMart,Kaggle Mug,179,2016,8,16,Tuesday,0,2,1
10687,2016-08-16,Sweden,KaggleMart,Kaggle Hat,301,2016,8,16,Tuesday,0,2,0
10688,2016-08-16,Sweden,KaggleMart,Kaggle Sticker,110,2016,8,16,Tuesday,0,2,2
10689,2016-08-16,Sweden,KaggleRama,Kaggle Mug,308,2016,8,16,Tuesday,1,2,1
10690,2016-08-16,Sweden,KaggleRama,Kaggle Hat,563,2016,8,16,Tuesday,1,2,0
10691,2016-08-16,Sweden,KaggleRama,Kaggle Sticker,172,2016,8,16,Tuesday,1,2,2
10692,2016-08-17,Finland,KaggleMart,Kaggle Mug,140,2016,8,17,Wednesday,0,0,1
10693,2016-08-17,Finland,KaggleMart,Kaggle Hat,251,2016,8,17,Wednesday,0,0,0
10694,2016-08-17,Finland,KaggleMart,Kaggle Sticker,84,2016,8,17,Wednesday,0,0,2
10695,2016-08-17,Finland,KaggleRama,Kaggle Mug,251,2016,8,17,Wednesday,1,0,1
10696,2016-08-17,Finland,KaggleRama,Kaggle Hat,443,2016,8,17,Wednesday,1,0,0
10697,2016-08-17,Finland,KaggleRama,Kaggle Sticker,147,2016,8,17,Wednesday,1,0,2
10698,2016-08-17,Norway,KaggleMart,Kaggle Mug,238,2016,8,17,Wednesday,0,1,1
10699,2016-08-17,Norway,KaggleMart,Kaggle Hat,411,2016,8,17,Wednesday,0,1,0
10700,2016-08-17,Norway,KaggleMart,Kaggle Sticker,147,2016,8,17,Wednesday,0,1,2
10701,2016-08-17,Norway,KaggleRama,Kaggle Mug,436,2016,8,17,Wednesday,1,1,1
10702,2016-08-17,Norway,KaggleRama,Kaggle Hat,709,2016,8,17,Wednesday,1,1,0
10703,2016-08-17,Norway,KaggleRama,Kaggle Sticker,237,2016,8,17,Wednesday,1,1,2
10704,2016-08-17,Sweden,KaggleMart,Kaggle Mug,168,2016,8,17,Wednesday,0,2,1
10705,2016-08-17,Sweden,KaggleMart,Kaggle Hat,299,2016,8,17,Wednesday,0,2,0
10706,2016-08-17,Sweden,KaggleMart,Kaggle Sticker,102,2016,8,17,Wednesday,0,2,2
10707,2016-08-17,Sweden,KaggleRama,Kaggle Mug,304,2016,8,17,Wednesday,1,2,1
10708,2016-08-17,Sweden,KaggleRama,Kaggle Hat,511,2016,8,17,Wednesday,1,2,0
10709,2016-08-17,Sweden,KaggleRama,Kaggle Sticker,180,2016,8,17,Wednesday,1,2,2
10710,2016-08-18,Finland,KaggleMart,Kaggle Mug,139,2016,8,18,Thursday,0,0,1
10711,2016-08-18,Finland,KaggleMart,Kaggle Hat,242,2016,8,18,Thursday,0,0,0
10712,2016-08-18,Finland,KaggleMart,Kaggle Sticker,88,2016,8,18,Thursday,0,0,2
10713,2016-08-18,Finland,KaggleRama,Kaggle Mug,272,2016,8,18,Thursday,1,0,1
10714,2016-08-18,Finland,KaggleRama,Kaggle Hat,468,2016,8,18,Thursday,1,0,0
10715,2016-08-18,Finland,KaggleRama,Kaggle Sticker,147,2016,8,18,Thursday,1,0,2
10716,2016-08-18,Norway,KaggleMart,Kaggle Mug,246,2016,8,18,Thursday,0,1,1
10717,2016-08-18,Norway,KaggleMart,Kaggle Hat,419,2016,8,18,Thursday,0,1,0
10718,2016-08-18,Norway,KaggleMart,Kaggle Sticker,135,2016,8,18,Thursday,0,1,2
10719,2016-08-18,Norway,KaggleRama,Kaggle Mug,376,2016,8,18,Thursday,1,1,1
10720,2016-08-18,Norway,KaggleRama,Kaggle Hat,754,2016,8,18,Thursday,1,1,0
10721,2016-08-18,Norway,KaggleRama,Kaggle Sticker,235,2016,8,18,Thursday,1,1,2
10722,2016-08-18,Sweden,KaggleMart,Kaggle Mug,181,2016,8,18,Thursday,0,2,1
10723,2016-08-18,Sweden,KaggleMart,Kaggle Hat,292,2016,8,18,Thursday,0,2,0
10724,2016-08-18,Sweden,KaggleMart,Kaggle Sticker,98,2016,8,18,Thursday,0,2,2
10725,2016-08-18,Sweden,KaggleRama,Kaggle Mug,303,2016,8,18,Thursday,1,2,1
10726,2016-08-18,Sweden,KaggleRama,Kaggle Hat,504,2016,8,18,Thursday,1,2,0
10727,2016-08-18,Sweden,KaggleRama,Kaggle Sticker,185,2016,8,18,Thursday,1,2,2
10728,2016-08-19,Finland,KaggleMart,Kaggle Mug,167,2016,8,19,Friday,0,0,1
10729,2016-08-19,Finland,KaggleMart,Kaggle Hat,250,2016,8,19,Friday,0,0,0
10730,2016-08-19,Finland,KaggleMart,Kaggle Sticker,90,2016,8,19,Friday,0,0,2
10731,2016-08-19,Finland,KaggleRama,Kaggle Mug,256,2016,8,19,Friday,1,0,1
10732,2016-08-19,Finland,KaggleRama,Kaggle Hat,454,2016,8,19,Friday,1,0,0
10733,2016-08-19,Finland,KaggleRama,Kaggle Sticker,140,2016,8,19,Friday,1,0,2
10734,2016-08-19,Norway,KaggleMart,Kaggle Mug,256,2016,8,19,Friday,0,1,1
10735,2016-08-19,Norway,KaggleMart,Kaggle Hat,391,2016,8,19,Friday,0,1,0
10736,2016-08-19,Norway,KaggleMart,Kaggle Sticker,146,2016,8,19,Friday,0,1,2
10737,2016-08-19,Norway,KaggleRama,Kaggle Mug,455,2016,8,19,Friday,1,1,1
10738,2016-08-19,Norway,KaggleRama,Kaggle Hat,736,2016,8,19,Friday,1,1,0
10739,2016-08-19,Norway,KaggleRama,Kaggle Sticker,260,2016,8,19,Friday,1,1,2
10740,2016-08-19,Sweden,KaggleMart,Kaggle Mug,184,2016,8,19,Friday,0,2,1
10741,2016-08-19,Sweden,KaggleMart,Kaggle Hat,321,2016,8,19,Friday,0,2,0
10742,2016-08-19,Sweden,KaggleMart,Kaggle Sticker,110,2016,8,19,Friday,0,2,2
10743,2016-08-19,Sweden,KaggleRama,Kaggle Mug,341,2016,8,19,Friday,1,2,1
10744,2016-08-19,Sweden,KaggleRama,Kaggle Hat,526,2016,8,19,Friday,1,2,0
10745,2016-08-19,Sweden,KaggleRama,Kaggle Sticker,178,2016,8,19,Friday,1,2,2
10746,2016-08-20,Finland,KaggleMart,Kaggle Mug,185,2016,8,20,Saturday,0,0,1
10747,2016-08-20,Finland,KaggleMart,Kaggle Hat,326,2016,8,20,Saturday,0,0,0
10748,2016-08-20,Finland,KaggleMart,Kaggle Sticker,113,2016,8,20,Saturday,0,0,2
10749,2016-08-20,Finland,KaggleRama,Kaggle Mug,331,2016,8,20,Saturday,1,0,1
10750,2016-08-20,Finland,KaggleRama,Kaggle Hat,520,2016,8,20,Saturday,1,0,0
10751,2016-08-20,Finland,KaggleRama,Kaggle Sticker,169,2016,8,20,Saturday,1,0,2
10752,2016-08-20,Norway,KaggleMart,Kaggle Mug,312,2016,8,20,Saturday,0,1,1
10753,2016-08-20,Norway,KaggleMart,Kaggle Hat,537,2016,8,20,Saturday,0,1,0
10754,2016-08-20,Norway,KaggleMart,Kaggle Sticker,176,2016,8,20,Saturday,0,1,2
10755,2016-08-20,Norway,KaggleRama,Kaggle Mug,520,2016,8,20,Saturday,1,1,1
10756,2016-08-20,Norway,KaggleRama,Kaggle Hat,853,2016,8,20,Saturday,1,1,0
10757,2016-08-20,Norway,KaggleRama,Kaggle Sticker,332,2016,8,20,Saturday,1,1,2
10758,2016-08-20,Sweden,KaggleMart,Kaggle Mug,220,2016,8,20,Saturday,0,2,1
10759,2016-08-20,Sweden,KaggleMart,Kaggle Hat,405,2016,8,20,Saturday,0,2,0
10760,2016-08-20,Sweden,KaggleMart,Kaggle Sticker,118,2016,8,20,Saturday,0,2,2
10761,2016-08-20,Sweden,KaggleRama,Kaggle Mug,391,2016,8,20,Saturday,1,2,1
10762,2016-08-20,Sweden,KaggleRama,Kaggle Hat,681,2016,8,20,Saturday,1,2,0
10763,2016-08-20,Sweden,KaggleRama,Kaggle Sticker,239,2016,8,20,Saturday,1,2,2
10764,2016-08-21,Finland,KaggleMart,Kaggle Mug,180,2016,8,21,Sunday,0,0,1
10765,2016-08-21,Finland,KaggleMart,Kaggle Hat,303,2016,8,21,Sunday,0,0,0
10766,2016-08-21,Finland,KaggleMart,Kaggle Sticker,103,2016,8,21,Sunday,0,0,2
10767,2016-08-21,Finland,KaggleRama,Kaggle Mug,343,2016,8,21,Sunday,1,0,1
10768,2016-08-21,Finland,KaggleRama,Kaggle Hat,572,2016,8,21,Sunday,1,0,0
10769,2016-08-21,Finland,KaggleRama,Kaggle Sticker,185,2016,8,21,Sunday,1,0,2
10770,2016-08-21,Norway,KaggleMart,Kaggle Mug,308,2016,8,21,Sunday,0,1,1
10771,2016-08-21,Norway,KaggleMart,Kaggle Hat,441,2016,8,21,Sunday,0,1,0
10772,2016-08-21,Norway,KaggleMart,Kaggle Sticker,193,2016,8,21,Sunday,0,1,2
10773,2016-08-21,Norway,KaggleRama,Kaggle Mug,534,2016,8,21,Sunday,1,1,1
10774,2016-08-21,Norway,KaggleRama,Kaggle Hat,866,2016,8,21,Sunday,1,1,0
10775,2016-08-21,Norway,KaggleRama,Kaggle Sticker,312,2016,8,21,Sunday,1,1,2
10776,2016-08-21,Sweden,KaggleMart,Kaggle Mug,230,2016,8,21,Sunday,0,2,1
10777,2016-08-21,Sweden,KaggleMart,Kaggle Hat,382,2016,8,21,Sunday,0,2,0
10778,2016-08-21,Sweden,KaggleMart,Kaggle Sticker,134,2016,8,21,Sunday,0,2,2
10779,2016-08-21,Sweden,KaggleRama,Kaggle Mug,440,2016,8,21,Sunday,1,2,1
10780,2016-08-21,Sweden,KaggleRama,Kaggle Hat,604,2016,8,21,Sunday,1,2,0
10781,2016-08-21,Sweden,KaggleRama,Kaggle Sticker,210,2016,8,21,Sunday,1,2,2
10782,2016-08-22,Finland,KaggleMart,Kaggle Mug,145,2016,8,22,Monday,0,0,1
10783,2016-08-22,Finland,KaggleMart,Kaggle Hat,245,2016,8,22,Monday,0,0,0
10784,2016-08-22,Finland,KaggleMart,Kaggle Sticker,91,2016,8,22,Monday,0,0,2
10785,2016-08-22,Finland,KaggleRama,Kaggle Mug,272,2016,8,22,Monday,1,0,1
10786,2016-08-22,Finland,KaggleRama,Kaggle Hat,488,2016,8,22,Monday,1,0,0
10787,2016-08-22,Finland,KaggleRama,Kaggle Sticker,145,2016,8,22,Monday,1,0,2
10788,2016-08-22,Norway,KaggleMart,Kaggle Mug,237,2016,8,22,Monday,0,1,1
10789,2016-08-22,Norway,KaggleMart,Kaggle Hat,381,2016,8,22,Monday,0,1,0
10790,2016-08-22,Norway,KaggleMart,Kaggle Sticker,131,2016,8,22,Monday,0,1,2
10791,2016-08-22,Norway,KaggleRama,Kaggle Mug,415,2016,8,22,Monday,1,1,1
10792,2016-08-22,Norway,KaggleRama,Kaggle Hat,716,2016,8,22,Monday,1,1,0
10793,2016-08-22,Norway,KaggleRama,Kaggle Sticker,220,2016,8,22,Monday,1,1,2
10794,2016-08-22,Sweden,KaggleMart,Kaggle Mug,173,2016,8,22,Monday,0,2,1
10795,2016-08-22,Sweden,KaggleMart,Kaggle Hat,296,2016,8,22,Monday,0,2,0
10796,2016-08-22,Sweden,KaggleMart,Kaggle Sticker,105,2016,8,22,Monday,0,2,2
10797,2016-08-22,Sweden,KaggleRama,Kaggle Mug,297,2016,8,22,Monday,1,2,1
10798,2016-08-22,Sweden,KaggleRama,Kaggle Hat,522,2016,8,22,Monday,1,2,0
10799,2016-08-22,Sweden,KaggleRama,Kaggle Sticker,191,2016,8,22,Monday,1,2,2
10800,2016-08-23,Finland,KaggleMart,Kaggle Mug,155,2016,8,23,Tuesday,0,0,1
10801,2016-08-23,Finland,KaggleMart,Kaggle Hat,239,2016,8,23,Tuesday,0,0,0
10802,2016-08-23,Finland,KaggleMart,Kaggle Sticker,91,2016,8,23,Tuesday,0,0,2
10803,2016-08-23,Finland,KaggleRama,Kaggle Mug,254,2016,8,23,Tuesday,1,0,1
10804,2016-08-23,Finland,KaggleRama,Kaggle Hat,450,2016,8,23,Tuesday,1,0,0
10805,2016-08-23,Finland,KaggleRama,Kaggle Sticker,148,2016,8,23,Tuesday,1,0,2
10806,2016-08-23,Norway,KaggleMart,Kaggle Mug,256,2016,8,23,Tuesday,0,1,1
10807,2016-08-23,Norway,KaggleMart,Kaggle Hat,393,2016,8,23,Tuesday,0,1,0
10808,2016-08-23,Norway,KaggleMart,Kaggle Sticker,145,2016,8,23,Tuesday,0,1,2
10809,2016-08-23,Norway,KaggleRama,Kaggle Mug,424,2016,8,23,Tuesday,1,1,1
10810,2016-08-23,Norway,KaggleRama,Kaggle Hat,719,2016,8,23,Tuesday,1,1,0
10811,2016-08-23,Norway,KaggleRama,Kaggle Sticker,228,2016,8,23,Tuesday,1,1,2
10812,2016-08-23,Sweden,KaggleMart,Kaggle Mug,184,2016,8,23,Tuesday,0,2,1
10813,2016-08-23,Sweden,KaggleMart,Kaggle Hat,287,2016,8,23,Tuesday,0,2,0
10814,2016-08-23,Sweden,KaggleMart,Kaggle Sticker,104,2016,8,23,Tuesday,0,2,2
10815,2016-08-23,Sweden,KaggleRama,Kaggle Mug,325,2016,8,23,Tuesday,1,2,1
10816,2016-08-23,Sweden,KaggleRama,Kaggle Hat,511,2016,8,23,Tuesday,1,2,0
10817,2016-08-23,Sweden,KaggleRama,Kaggle Sticker,172,2016,8,23,Tuesday,1,2,2
10818,2016-08-24,Finland,KaggleMart,Kaggle Mug,164,2016,8,24,Wednesday,0,0,1
10819,2016-08-24,Finland,KaggleMart,Kaggle Hat,245,2016,8,24,Wednesday,0,0,0
10820,2016-08-24,Finland,KaggleMart,Kaggle Sticker,87,2016,8,24,Wednesday,0,0,2
10821,2016-08-24,Finland,KaggleRama,Kaggle Mug,278,2016,8,24,Wednesday,1,0,1
10822,2016-08-24,Finland,KaggleRama,Kaggle Hat,427,2016,8,24,Wednesday,1,0,0
10823,2016-08-24,Finland,KaggleRama,Kaggle Sticker,153,2016,8,24,Wednesday,1,0,2
10824,2016-08-24,Norway,KaggleMart,Kaggle Mug,252,2016,8,24,Wednesday,0,1,1
10825,2016-08-24,Norway,KaggleMart,Kaggle Hat,418,2016,8,24,Wednesday,0,1,0
10826,2016-08-24,Norway,KaggleMart,Kaggle Sticker,141,2016,8,24,Wednesday,0,1,2
10827,2016-08-24,Norway,KaggleRama,Kaggle Mug,440,2016,8,24,Wednesday,1,1,1
10828,2016-08-24,Norway,KaggleRama,Kaggle Hat,680,2016,8,24,Wednesday,1,1,0
10829,2016-08-24,Norway,KaggleRama,Kaggle Sticker,214,2016,8,24,Wednesday,1,1,2
10830,2016-08-24,Sweden,KaggleMart,Kaggle Mug,191,2016,8,24,Wednesday,0,2,1
10831,2016-08-24,Sweden,KaggleMart,Kaggle Hat,305,2016,8,24,Wednesday,0,2,0
10832,2016-08-24,Sweden,KaggleMart,Kaggle Sticker,93,2016,8,24,Wednesday,0,2,2
10833,2016-08-24,Sweden,KaggleRama,Kaggle Mug,343,2016,8,24,Wednesday,1,2,1
10834,2016-08-24,Sweden,KaggleRama,Kaggle Hat,481,2016,8,24,Wednesday,1,2,0
10835,2016-08-24,Sweden,KaggleRama,Kaggle Sticker,183,2016,8,24,Wednesday,1,2,2
10836,2016-08-25,Finland,KaggleMart,Kaggle Mug,165,2016,8,25,Thursday,0,0,1
10837,2016-08-25,Finland,KaggleMart,Kaggle Hat,262,2016,8,25,Thursday,0,0,0
10838,2016-08-25,Finland,KaggleMart,Kaggle Sticker,84,2016,8,25,Thursday,0,0,2
10839,2016-08-25,Finland,KaggleRama,Kaggle Mug,278,2016,8,25,Thursday,1,0,1
10840,2016-08-25,Finland,KaggleRama,Kaggle Hat,447,2016,8,25,Thursday,1,0,0
10841,2016-08-25,Finland,KaggleRama,Kaggle Sticker,142,2016,8,25,Thursday,1,0,2
10842,2016-08-25,Norway,KaggleMart,Kaggle Mug,241,2016,8,25,Thursday,0,1,1
10843,2016-08-25,Norway,KaggleMart,Kaggle Hat,374,2016,8,25,Thursday,0,1,0
10844,2016-08-25,Norway,KaggleMart,Kaggle Sticker,133,2016,8,25,Thursday,0,1,2
10845,2016-08-25,Norway,KaggleRama,Kaggle Mug,416,2016,8,25,Thursday,1,1,1
10846,2016-08-25,Norway,KaggleRama,Kaggle Hat,690,2016,8,25,Thursday,1,1,0
10847,2016-08-25,Norway,KaggleRama,Kaggle Sticker,252,2016,8,25,Thursday,1,1,2
10848,2016-08-25,Sweden,KaggleMart,Kaggle Mug,199,2016,8,25,Thursday,0,2,1
10849,2016-08-25,Sweden,KaggleMart,Kaggle Hat,291,2016,8,25,Thursday,0,2,0
10850,2016-08-25,Sweden,KaggleMart,Kaggle Sticker,101,2016,8,25,Thursday,0,2,2
10851,2016-08-25,Sweden,KaggleRama,Kaggle Mug,312,2016,8,25,Thursday,1,2,1
10852,2016-08-25,Sweden,KaggleRama,Kaggle Hat,557,2016,8,25,Thursday,1,2,0
10853,2016-08-25,Sweden,KaggleRama,Kaggle Sticker,176,2016,8,25,Thursday,1,2,2
10854,2016-08-26,Finland,KaggleMart,Kaggle Mug,178,2016,8,26,Friday,0,0,1
10855,2016-08-26,Finland,KaggleMart,Kaggle Hat,280,2016,8,26,Friday,0,0,0
10856,2016-08-26,Finland,KaggleMart,Kaggle Sticker,87,2016,8,26,Friday,0,0,2
10857,2016-08-26,Finland,KaggleRama,Kaggle Mug,298,2016,8,26,Friday,1,0,1
10858,2016-08-26,Finland,KaggleRama,Kaggle Hat,468,2016,8,26,Friday,1,0,0
10859,2016-08-26,Finland,KaggleRama,Kaggle Sticker,153,2016,8,26,Friday,1,0,2
10860,2016-08-26,Norway,KaggleMart,Kaggle Mug,240,2016,8,26,Friday,0,1,1
10861,2016-08-26,Norway,KaggleMart,Kaggle Hat,433,2016,8,26,Friday,0,1,0
10862,2016-08-26,Norway,KaggleMart,Kaggle Sticker,144,2016,8,26,Friday,0,1,2
10863,2016-08-26,Norway,KaggleRama,Kaggle Mug,481,2016,8,26,Friday,1,1,1
10864,2016-08-26,Norway,KaggleRama,Kaggle Hat,717,2016,8,26,Friday,1,1,0
10865,2016-08-26,Norway,KaggleRama,Kaggle Sticker,245,2016,8,26,Friday,1,1,2
10866,2016-08-26,Sweden,KaggleMart,Kaggle Mug,199,2016,8,26,Friday,0,2,1
10867,2016-08-26,Sweden,KaggleMart,Kaggle Hat,323,2016,8,26,Friday,0,2,0
10868,2016-08-26,Sweden,KaggleMart,Kaggle Sticker,104,2016,8,26,Friday,0,2,2
10869,2016-08-26,Sweden,KaggleRama,Kaggle Mug,321,2016,8,26,Friday,1,2,1
10870,2016-08-26,Sweden,KaggleRama,Kaggle Hat,523,2016,8,26,Friday,1,2,0
10871,2016-08-26,Sweden,KaggleRama,Kaggle Sticker,184,2016,8,26,Friday,1,2,2
10872,2016-08-27,Finland,KaggleMart,Kaggle Mug,209,2016,8,27,Saturday,0,0,1
10873,2016-08-27,Finland,KaggleMart,Kaggle Hat,330,2016,8,27,Saturday,0,0,0
10874,2016-08-27,Finland,KaggleMart,Kaggle Sticker,107,2016,8,27,Saturday,0,0,2
10875,2016-08-27,Finland,KaggleRama,Kaggle Mug,303,2016,8,27,Saturday,1,0,1
10876,2016-08-27,Finland,KaggleRama,Kaggle Hat,532,2016,8,27,Saturday,1,0,0
10877,2016-08-27,Finland,KaggleRama,Kaggle Sticker,179,2016,8,27,Saturday,1,0,2
10878,2016-08-27,Norway,KaggleMart,Kaggle Mug,299,2016,8,27,Saturday,0,1,1
10879,2016-08-27,Norway,KaggleMart,Kaggle Hat,522,2016,8,27,Saturday,0,1,0
10880,2016-08-27,Norway,KaggleMart,Kaggle Sticker,157,2016,8,27,Saturday,0,1,2
10881,2016-08-27,Norway,KaggleRama,Kaggle Mug,536,2016,8,27,Saturday,1,1,1
10882,2016-08-27,Norway,KaggleRama,Kaggle Hat,915,2016,8,27,Saturday,1,1,0
10883,2016-08-27,Norway,KaggleRama,Kaggle Sticker,290,2016,8,27,Saturday,1,1,2
10884,2016-08-27,Sweden,KaggleMart,Kaggle Mug,230,2016,8,27,Saturday,0,2,1
10885,2016-08-27,Sweden,KaggleMart,Kaggle Hat,370,2016,8,27,Saturday,0,2,0
10886,2016-08-27,Sweden,KaggleMart,Kaggle Sticker,136,2016,8,27,Saturday,0,2,2
10887,2016-08-27,Sweden,KaggleRama,Kaggle Mug,429,2016,8,27,Saturday,1,2,1
10888,2016-08-27,Sweden,KaggleRama,Kaggle Hat,671,2016,8,27,Saturday,1,2,0
10889,2016-08-27,Sweden,KaggleRama,Kaggle Sticker,236,2016,8,27,Saturday,1,2,2
10890,2016-08-28,Finland,KaggleMart,Kaggle Mug,189,2016,8,28,Sunday,0,0,1
10891,2016-08-28,Finland,KaggleMart,Kaggle Hat,288,2016,8,28,Sunday,0,0,0
10892,2016-08-28,Finland,KaggleMart,Kaggle Sticker,113,2016,8,28,Sunday,0,0,2
10893,2016-08-28,Finland,KaggleRama,Kaggle Mug,322,2016,8,28,Sunday,1,0,1
