day,month,year,country_encoded,store_encoded,product_encoded,num_sold,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_std_7
29,6,2017,0,0,1,207,221.0,856.0,401.0,156.0,517.0,239.0,278.0,381.14285714285717,242.04643395529678
29,6,2017,0,0,0,436,207.0,221.0,856.0,401.0,156.0,517.0,239.0,371.0,248.49077783021716
29,6,2017,0,0,2,130,436.0,207.0,221.0,856.0,401.0,156.0,517.0,399.14285714285717,242.12354186201952
29,6,2017,0,1,1,336,130.0,436.0,207.0,221.0,856.0,401.0,156.0,343.85714285714283,254.58949217084609
29,6,2017,0,1,0,727,336.0,130.0,436.0,207.0,221.0,856.0,401.0,369.57142857142856,241.19069712771278
29,6,2017,0,1,2,195,727.0,336.0,130.0,436.0,207.0,221.0,856.0,416.14285714285717,277.0748566551569
29,6,2017,1,0,1,246,195.0,727.0,336.0,130.0,436.0,207.0,221.0,321.7142857142857,205.60294606004868
29,6,2017,1,0,0,536,246.0,195.0,727.0,336.0,130.0,436.0,207.0,325.2857142857143,203.77087973646104
29,6,2017,1,0,2,153,536.0,246.0,195.0,727.0,336.0,130.0,436.0,372.2857142857143,209.7941167634858
29,6,2017,1,1,1,447,153.0,536.0,246.0,195.0,727.0,336.0,130.0,331.85714285714283,222.3611391193974
29,6,2017,1,1,2,266,447.0,153.0,536.0,246.0,195.0,727.0,336.0,377.14285714285717,206.0836630848643
29,6,2017,2,0,1,242,266.0,447.0,153.0,536.0,246.0,195.0,727.0,367.14285714285717,210.07254982618718
29,6,2017,2,0,0,515,242.0,266.0,447.0,153.0,536.0,246.0,195.0,297.85714285714283,139.8468550134138
29,6,2017,2,0,2,138,515.0,242.0,266.0,447.0,153.0,536.0,246.0,343.57142857142856,152.36235005501027
29,6,2017,2,1,1,445,138.0,515.0,242.0,266.0,447.0,153.0,536.0,328.14285714285717,168.50264940689414
29,6,2017,2,1,0,787,445.0,138.0,515.0,242.0,266.0,447.0,153.0,315.14285714285717,152.5488212250187
29,6,2017,2,1,2,253,787.0,445.0,138.0,515.0,242.0,266.0,447.0,405.7142857142857,215.46980785074663
30,6,2017,0,0,1,198,253.0,787.0,445.0,138.0,515.0,242.0,266.0,378.0,221.66190471075464
30,6,2017,0,0,0,396,198.0,253.0,787.0,445.0,138.0,515.0,242.0,368.2857142857143,228.7645909996514
30,6,2017,0,0,2,114,396.0,198.0,253.0,787.0,445.0,138.0,515.0,390.2857142857143,221.89765980868535
30,6,2017,0,1,1,335,114.0,396.0,198.0,253.0,787.0,445.0,138.0,333.0,235.66925976885446
30,6,2017,0,1,0,713,335.0,114.0,396.0,198.0,253.0,787.0,445.0,361.14285714285717,219.7251529915102
30,6,2017,0,1,2,199,713.0,335.0,114.0,396.0,198.0,253.0,787.0,399.42857142857144,256.96488550179765
30,6,2017,1,0,1,280,199.0,713.0,335.0,114.0,396.0,198.0,253.0,315.42857142857144,198.64277580861642
30,6,2017,1,0,0,570,280.0,199.0,713.0,335.0,114.0,396.0,198.0,319.2857142857143,197.4873112259062
30,6,2017,1,0,2,154,570.0,280.0,199.0,713.0,335.0,114.0,396.0,372.42857142857144,209.11946915806774
30,6,2017,1,1,1,467,154.0,570.0,280.0,199.0,713.0,335.0,114.0,337.85714285714283,224.04421332364134
30,6,2017,1,1,2,269,467.0,154.0,570.0,280.0,199.0,713.0,335.0,388.2857142857143,204.09941555176255
30,6,2017,2,0,1,223,269.0,467.0,154.0,570.0,280.0,199.0,713.0,378.85714285714283,208.44937720497634
30,6,2017,2,0,0,458,223.0,269.0,467.0,154.0,570.0,280.0,199.0,308.85714285714283,152.2316530504615
30,6,2017,2,0,2,134,458.0,223.0,269.0,467.0,154.0,570.0,280.0,345.85714285714283,152.5553763626265
30,6,2017,2,1,1,411,134.0,458.0,223.0,269.0,467.0,154.0,570.0,325.0,171.82355290626825
30,6,2017,2,1,0,843,411.0,134.0,458.0,223.0,269.0,467.0,154.0,302.2857142857143,141.95036020350446
30,6,2017,2,1,2,232,843.0,411.0,134.0,458.0,223.0,269.0,467.0,400.7142857142857,232.18721920446944
1,7,2017,0,0,1,213,232.0,843.0,411.0,134.0,458.0,223.0,269.0,367.14285714285717,237.92395743978625
1,7,2017,0,0,0,457,213.0,232.0,843.0,411.0,134.0,458.0,223.0,359.14285714285717,242.66810569955263
1,7,2017,0,0,2,135,457.0,213.0,232.0,843.0,411.0,134.0,458.0,392.57142857142856,236.83528533762023
1,7,2017,0,1,1,407,135.0,457.0,213.0,232.0,843.0,411.0,134.0,346.42857142857144,252.88459630356851
1,7,2017,0,1,0,759,407.0,135.0,457.0,213.0,232.0,843.0,411.0,385.42857142857144,235.08853448779394
1,7,2017,0,1,2,233,759.0,407.0,135.0,457.0,213.0,232.0,843.0,435.14285714285717,274.83354269534794
1,7,2017,1,0,1,334,233.0,759.0,407.0,135.0,457.0,213.0,232.0,348.0,213.91509219002393
1,7,2017,1,0,0,697,334.0,233.0,759.0,407.0,135.0,457.0,213.0,362.57142857142856,208.09121168601067
1,7,2017,1,0,2,192,697.0,334.0,233.0,759.0,407.0,135.0,457.0,431.7142857142857,229.42588802320796
1,7,2017,1,1,1,577,192.0,697.0,334.0,233.0,759.0,407.0,135.0,393.85714285714283,245.83492332011969
1,7,2017,1,1,2,344,577.0,192.0,697.0,334.0,233.0,759.0,407.0,457.0,224.0662104527723
1,7,2017,2,0,1,264,344.0,577.0,192.0,697.0,334.0,233.0,759.0,448.0,227.6459238964451
1,7,2017,2,0,0,537,264.0,344.0,577.0,192.0,697.0,334.0,233.0,377.2857142857143,188.4442572625596
1,7,2017,2,0,2,149,537.0,264.0,344.0,577.0,192.0,697.0,334.0,420.7142857142857,184.64173804579215
1,7,2017,2,1,1,455,149.0,537.0,264.0,344.0,577.0,192.0,697.0,394.2857142857143,210.54509753313584
1,7,2017,2,1,0,867,455.0,149.0,537.0,264.0,344.0,577.0,192.0,359.7142857142857,168.1563897940579
1,7,2017,2,1,2,258,867.0,455.0,149.0,537.0,264.0,344.0,577.0,456.14285714285717,235.8604308847549
2,7,2017,0,0,1,204,258.0,867.0,455.0,149.0,537.0,264.0,344.0,410.57142857142856,239.4081989287026
2,7,2017,0,0,0,446,204.0,258.0,867.0,455.0,149.0,537.0,264.0,390.57142857142856,251.44174749025265
2,7,2017,0,0,2,118,446.0,204.0,258.0,867.0,455.0,149.0,537.0,416.57142857142856,245.51229238937347
2,7,2017,0,1,1,346,118.0,446.0,204.0,258.0,867.0,455.0,149.0,356.7142857142857,261.7949033663015
2,7,2017,0,1,0,753,346.0,118.0,446.0,204.0,258.0,867.0,455.0,384.85714285714283,245.84712632814959
2,7,2017,0,1,2,203,753.0,346.0,118.0,446.0,204.0,258.0,867.0,427.42857142857144,283.0099274718442
2,7,2017,1,0,1,362,203.0,753.0,346.0,118.0,446.0,204.0,258.0,332.57142857142856,213.9811963256402
2,7,2017,1,0,0,673,362.0,203.0,753.0,346.0,118.0,446.0,204.0,347.42857142857144,211.53711821085238
2,7,2017,1,0,2,189,673.0,362.0,203.0,753.0,346.0,118.0,446.0,414.42857142857144,231.83676523425967
2,7,2017,1,1,1,579,189.0,673.0,362.0,203.0,753.0,346.0,118.0,377.7142857142857,245.9252693304162
2,7,2017,1,1,2,332,579.0,189.0,673.0,362.0,203.0,753.0,346.0,443.57142857142856,225.67665448812335
2,7,2017,2,0,1,245,332.0,579.0,189.0,673.0,362.0,203.0,753.0,441.57142857142856,226.7449794687528
2,7,2017,2,0,0,519,245.0,332.0,579.0,189.0,673.0,362.0,203.0,369.0,188.53204855762058
2,7,2017,2,0,2,149,519.0,245.0,332.0,579.0,189.0,673.0,362.0,414.14285714285717,179.7891622349422
2,7,2017,2,1,1,420,149.0,519.0,245.0,332.0,579.0,189.0,673.0,383.7142857142857,206.17364387469863
2,7,2017,2,1,0,809,420.0,149.0,519.0,245.0,332.0,579.0,189.0,347.57142857142856,165.091749382837
2,7,2017,2,1,2,270,809.0,420.0,149.0,519.0,245.0,332.0,579.0,436.14285714285717,222.2569298292908
3,7,2017,0,0,1,160,270.0,809.0,420.0,149.0,519.0,245.0,332.0,392.0,219.82720486782247
3,7,2017,0,0,0,372,160.0,270.0,809.0,420.0,149.0,519.0,245.0,367.42857142857144,236.6226652590267
3,7,2017,0,0,2,98,372.0,160.0,270.0,809.0,420.0,149.0,519.0,385.57142857142856,230.45958224300128
3,7,2017,0,1,1,271,98.0,372.0,160.0,270.0,809.0,420.0,149.0,325.42857142857144,244.3507432243363
3,7,2017,0,1,0,598,271.0,98.0,372.0,160.0,270.0,809.0,420.0,342.85714285714283,233.79223580737084
3,7,2017,0,1,2,175,598.0,271.0,98.0,372.0,160.0,270.0,809.0,368.2857142857143,252.51185733592348
3,7,2017,1,0,1,254,175.0,598.0,271.0,98.0,372.0,160.0,270.0,277.7142857142857,167.47210144350836
3,7,2017,1,0,0,529,254.0,175.0,598.0,271.0,98.0,372.0,160.0,275.42857142857144,167.70396252807816
3,7,2017,1,0,2,159,529.0,254.0,175.0,598.0,271.0,98.0,372.0,328.14285714285717,182.69777281202968
3,7,2017,1,1,1,457,159.0,529.0,254.0,175.0,598.0,271.0,98.0,297.7142857142857,191.69221361835406
3,7,2017,1,1,0,870,457.0,159.0,529.0,254.0,175.0,598.0,271.0,349.0,176.8002639515368
3,7,2017,1,1,2,254,870.0,457.0,159.0,529.0,254.0,175.0,598.0,434.57142857142856,258.73078488579307
3,7,2017,2,0,1,184,254.0,870.0,457.0,159.0,529.0,254.0,175.0,385.42857142857144,255.160640344376
3,7,2017,2,0,0,394,184.0,254.0,870.0,457.0,159.0,529.0,254.0,386.7142857142857,253.9433757656177
3,7,2017,2,0,2,121,394.0,184.0,254.0,870.0,457.0,159.0,529.0,406.7142857142857,247.17181223170311
3,7,2017,2,1,1,302,121.0,394.0,184.0,254.0,870.0,457.0,159.0,348.42857142857144,261.2347967779537
3,7,2017,2,1,0,675,302.0,121.0,394.0,184.0,254.0,870.0,457.0,368.85714285714283,249.26988624877225
3,7,2017,2,1,2,195,675.0,302.0,121.0,394.0,184.0,254.0,870.0,400.0,274.4625050287675
4,7,2017,0,0,1,158,195.0,675.0,302.0,121.0,394.0,184.0,254.0,303.57142857142856,186.19600527656937
4,7,2017,0,0,0,336,158.0,195.0,675.0,302.0,121.0,394.0,184.0,289.85714285714283,193.83449002643835
4,7,2017,0,0,2,102,336.0,158.0,195.0,675.0,302.0,121.0,394.0,311.57142857142856,188.43819246891596
4,7,2017,0,1,1,254,102.0,336.0,158.0,195.0,675.0,302.0,121.0,269.85714285714283,199.16444509619723
4,7,2017,0,1,0,612,254.0,102.0,336.0,158.0,195.0,675.0,302.0,288.85714285714283,188.6641006051304
4,7,2017,0,1,2,153,612.0,254.0,102.0,336.0,158.0,195.0,675.0,333.14285714285717,225.12398700229457
4,7,2017,1,0,1,251,153.0,612.0,254.0,102.0,336.0,158.0,195.0,258.57142857142856,173.56253161599247
4,7,2017,1,0,0,560,251.0,153.0,612.0,254.0,102.0,336.0,158.0,266.57142857142856,171.42136889631263
4,7,2017,1,0,2,161,560.0,251.0,153.0,612.0,254.0,102.0,336.0,324.0,194.73828591214365
4,7,2017,1,1,1,447,161.0,560.0,251.0,153.0,612.0,254.0,102.0,299.0,203.9558775814021
4,7,2017,1,1,0,917,447.0,161.0,560.0,251.0,153.0,612.0,254.0,348.2857142857143,189.59581068307168
4,7,2017,1,1,2,258,917.0,447.0,161.0,560.0,251.0,153.0,612.0,443.0,279.1146717748808
4,7,2017,2,0,1,186,258.0,917.0,447.0,161.0,560.0,251.0,153.0,392.42857142857144,275.4365366364551
4,7,2017,2,0,0,380,186.0,258.0,917.0,447.0,161.0,560.0,251.0,397.14285714285717,270.9006143535714
4,7,2017,2,0,2,106,380.0,186.0,258.0,917.0,447.0,161.0,560.0,415.57142857142856,263.59113360332367
4,7,2017,2,1,1,315,106.0,380.0,186.0,258.0,917.0,447.0,161.0,350.7142857142857,277.6122681521318
4,7,2017,2,1,0,690,315.0,106.0,380.0,186.0,258.0,917.0,447.0,372.7142857142857,265.9283827685649
4,7,2017,2,1,2,201,690.0,315.0,106.0,380.0,186.0,258.0,917.0,407.42857142857144,291.8400573047137
5,7,2017,0,0,1,160,201.0,690.0,315.0,106.0,380.0,186.0,258.0,305.14285714285717,191.8058293964915
5,7,2017,0,0,0,337,160.0,201.0,690.0,315.0,106.0,380.0,186.0,291.14285714285717,199.25229281108926
5,7,2017,0,0,2,96,337.0,160.0,201.0,690.0,315.0,106.0,380.0,312.7142857142857,194.0787763475729
5,7,2017,0,1,1,266,96.0,337.0,160.0,201.0,690.0,315.0,106.0,272.14285714285717,206.92786873000642
5,7,2017,0,1,0,562,266.0,96.0,337.0,160.0,201.0,690.0,315.0,295.0,193.94672808102015
5,7,2017,0,1,2,162,562.0,266.0,96.0,337.0,160.0,201.0,690.0,330.2857142857143,219.037831044254
5,7,2017,1,0,1,260,162.0,562.0,266.0,96.0,337.0,160.0,201.0,254.85714285714286,156.50604735007155
5,7,2017,1,0,0,506,260.0,162.0,562.0,266.0,96.0,337.0,160.0,263.2857142857143,154.700478652259
5,7,2017,1,0,2,159,506.0,260.0,162.0,562.0,266.0,96.0,337.0,312.7142857142857,170.65238965580846
5,7,2017,1,1,1,450,159.0,506.0,260.0,162.0,562.0,266.0,96.0,287.2857142857143,179.46468017014183
5,7,2017,1,1,0,903,450.0,159.0,506.0,260.0,162.0,562.0,266.0,337.85714285714283,165.94620470846138
5,7,2017,1,1,2,278,903.0,450.0,159.0,506.0,260.0,162.0,562.0,428.85714285714283,265.0424045138355
5,7,2017,2,0,1,194,278.0,903.0,450.0,159.0,506.0,260.0,162.0,388.2857142857143,262.99348172259135
5,7,2017,2,0,0,396,194.0,278.0,903.0,450.0,159.0,506.0,260.0,392.85714285714283,258.6467530380816
5,7,2017,2,0,2,113,396.0,194.0,278.0,903.0,450.0,159.0,506.0,412.2857142857143,252.0269259991299
5,7,2017,2,1,1,322,113.0,396.0,194.0,278.0,903.0,450.0,159.0,356.14285714285717,270.7492250351652
5,7,2017,2,1,0,655,322.0,113.0,396.0,194.0,278.0,903.0,450.0,379.42857142857144,257.6611839495528
5,7,2017,2,1,2,188,655.0,322.0,113.0,396.0,194.0,278.0,903.0,408.7142857142857,277.87629998838975
6,7,2017,0,0,1,158,188.0,655.0,322.0,113.0,396.0,194.0,278.0,306.57142857142856,180.11834733757368
6,7,2017,0,0,0,290,158.0,188.0,655.0,322.0,113.0,396.0,194.0,289.42857142857144,188.79252910965226
6,7,2017,0,0,2,86,290.0,158.0,188.0,655.0,322.0,113.0,396.0,303.14285714285717,184.1343970866823
6,7,2017,0,1,1,271,86.0,290.0,158.0,188.0,655.0,322.0,113.0,258.85714285714283,195.03540582112126
6,7,2017,0,1,0,517,271.0,86.0,290.0,158.0,188.0,655.0,322.0,281.42857142857144,184.18275085980656
6,7,2017,0,1,2,157,517.0,271.0,86.0,290.0,158.0,188.0,655.0,309.2857142857143,204.92089065922784
6,7,2017,1,0,1,282,157.0,517.0,271.0,86.0,290.0,158.0,188.0,238.14285714285714,141.53848542761384
6,7,2017,1,0,0,479,282.0,157.0,517.0,271.0,86.0,290.0,158.0,251.57142857142858,140.4431761043792
6,7,2017,1,0,2,153,479.0,282.0,157.0,517.0,271.0,86.0,290.0,297.42857142857144,156.30830340799406
6,7,2017,1,1,1,416,153.0,479.0,282.0,157.0,517.0,271.0,86.0,277.85714285714283,165.68889378533913
6,7,2017,1,1,0,898,416.0,153.0,479.0,282.0,157.0,517.0,271.0,325.0,148.00563052352567
6,7,2017,1,1,2,269,898.0,416.0,153.0,479.0,282.0,157.0,517.0,414.57142857142856,258.4201083138691
6,7,2017,2,0,1,183,269.0,898.0,416.0,153.0,479.0,282.0,157.0,379.14285714285717,259.03630927692177
6,7,2017,2,0,0,367,183.0,269.0,898.0,416.0,153.0,479.0,282.0,382.85714285714283,255.4821771809971
6,7,2017,2,0,2,115,367.0,183.0,269.0,898.0,416.0,153.0,479.0,395.0,251.88423266783923
6,7,2017,2,1,1,315,115.0,367.0,183.0,269.0,898.0,416.0,153.0,343.0,268.66645988412165
6,7,2017,2,1,0,629,315.0,115.0,367.0,183.0,269.0,898.0,416.0,366.14285714285717,256.2631645863469
6,7,2017,2,1,2,180,629.0,315.0,115.0,367.0,183.0,269.0,898.0,396.57142857142856,275.1217046707727
7,7,2017,0,0,1,164,180.0,629.0,315.0,115.0,367.0,183.0,269.0,294.0,171.25906302052013
7,7,2017,0,0,0,340,164.0,180.0,629.0,315.0,115.0,367.0,183.0,279.0,178.2685240491617
7,7,2017,0,0,2,100,340.0,164.0,180.0,629.0,315.0,115.0,367.0,301.42857142857144,174.00273670535236
7,7,2017,0,1,1,305,100.0,340.0,164.0,180.0,629.0,315.0,115.0,263.2857142857143,186.0785804310588
7,7,2017,0,1,0,607,305.0,100.0,340.0,164.0,180.0,629.0,315.0,290.42857142857144,174.33000998380118
7,7,2017,0,1,2,186,607.0,305.0,100.0,340.0,164.0,180.0,629.0,332.14285714285717,212.0451434415383
7,7,2017,1,0,1,276,186.0,607.0,305.0,100.0,340.0,164.0,180.0,268.85714285714283,170.77121983463556
7,7,2017,1,0,0,528,276.0,186.0,607.0,305.0,100.0,340.0,164.0,282.57142857142856,166.2406459953529
7,7,2017,1,0,2,175,528.0,276.0,186.0,607.0,305.0,100.0,340.0,334.57142857142856,179.3802824010638
7,7,2017,1,1,1,500,175.0,528.0,276.0,186.0,607.0,305.0,100.0,311.0,189.12429775150457
7,7,2017,1,1,2,273,500.0,175.0,528.0,276.0,186.0,607.0,305.0,368.14285714285717,174.61904112613007
7,7,2017,2,0,1,190,273.0,500.0,175.0,528.0,276.0,186.0,607.0,363.57142857142856,176.95089445272276
7,7,2017,2,0,0,414,190.0,273.0,500.0,175.0,528.0,276.0,186.0,304.0,149.38652326543087
7,7,2017,2,0,2,112,414.0,190.0,273.0,500.0,175.0,528.0,276.0,336.57142857142856,144.13403153876854
7,7,2017,2,1,1,319,112.0,414.0,190.0,273.0,500.0,175.0,528.0,313.14285714285717,167.11715309070644
7,7,2017,2,1,0,674,319.0,112.0,414.0,190.0,273.0,500.0,175.0,283.2857142857143,138.56372094420897
7,7,2017,2,1,2,197,674.0,319.0,112.0,414.0,190.0,273.0,500.0,354.57142857142856,191.7288511960367
8,7,2017,0,0,1,199,197.0,674.0,319.0,112.0,414.0,190.0,273.0,311.2857142857143,187.58261671924146
8,7,2017,0,0,0,406,199.0,197.0,674.0,319.0,112.0,414.0,190.0,300.7142857142857,192.12991636365365
8,7,2017,0,0,2,127,406.0,199.0,197.0,674.0,319.0,112.0,414.0,331.57142857142856,188.6998119967763
8,7,2017,0,1,1,350,127.0,406.0,199.0,197.0,674.0,319.0,112.0,290.57142857142856,198.71827389787833
8,7,2017,0,1,0,695,350.0,127.0,406.0,199.0,197.0,674.0,319.0,324.57142857142856,182.79574862202188
8,7,2017,0,1,2,202,695.0,350.0,127.0,406.0,199.0,197.0,674.0,378.2857142857143,230.02732756907588
8,7,2017,1,0,1,302,202.0,695.0,350.0,127.0,406.0,199.0,197.0,310.85714285714283,195.48182231896294
8,7,2017,1,0,0,697,302.0,202.0,695.0,350.0,127.0,406.0,199.0,325.85714285714283,189.21718436004312
8,7,2017,1,0,2,195,697.0,302.0,202.0,695.0,350.0,127.0,406.0,397.0,223.99553566979733
8,7,2017,1,1,1,585,195.0,697.0,302.0,202.0,695.0,350.0,127.0,366.85714285714283,236.4342252237235
8,7,2017,1,1,2,312,585.0,195.0,697.0,302.0,202.0,695.0,350.0,432.2857142857143,221.92169361114168
8,7,2017,2,0,1,222,312.0,585.0,195.0,697.0,302.0,202.0,695.0,426.85714285714283,224.7171767440328
8,7,2017,2,0,0,500,222.0,312.0,585.0,195.0,697.0,302.0,202.0,359.2857142857143,200.45424605606223
8,7,2017,2,0,2,138,500.0,222.0,312.0,585.0,195.0,697.0,302.0,401.85714285714283,192.9882799303513
8,7,2017,2,1,1,407,138.0,500.0,222.0,312.0,585.0,195.0,697.0,378.42857142857144,215.74433723186934
8,7,2017,2,1,0,805,407.0,138.0,500.0,222.0,312.0,585.0,195.0,337.0,166.62732869090328
8,7,2017,2,1,2,244,805.0,407.0,138.0,500.0,222.0,312.0,585.0,424.14285714285717,228.14135133832173
9,7,2017,0,0,1,205,244.0,805.0,407.0,138.0,500.0,222.0,312.0,375.42857142857144,224.4458785118406
9,7,2017,0,0,0,431,205.0,244.0,805.0,407.0,138.0,500.0,222.0,360.14285714285717,232.96740013102502
9,7,2017,0,0,2,110,431.0,205.0,244.0,805.0,407.0,138.0,500.0,390.0,225.58812025459028
9,7,2017,0,1,1,380,110.0,431.0,205.0,244.0,805.0,407.0,138.0,334.2857142857143,241.4923837899885
9,7,2017,0,1,0,710,380.0,110.0,431.0,205.0,244.0,805.0,407.0,368.85714285714283,225.50197971889827
9,7,2017,0,1,2,201,710.0,380.0,110.0,431.0,205.0,244.0,805.0,412.14285714285717,260.4210875815211
9,7,2017,1,0,1,317,201.0,710.0,380.0,110.0,431.0,205.0,244.0,325.85714285714283,202.09026743135328
9,7,2017,1,0,0,656,317.0,201.0,710.0,380.0,110.0,431.0,205.0,336.2857142857143,199.02237251601747
9,7,2017,1,0,2,204,656.0,317.0,201.0,710.0,380.0,110.0,431.0,400.7142857142857,221.20255746390202
9,7,2017,1,1,1,524,204.0,656.0,317.0,201.0,710.0,380.0,110.0,368.2857142857143,232.37951307126377
9,7,2017,1,1,2,321,524.0,204.0,656.0,317.0,201.0,710.0,380.0,427.42857142857144,206.98297606554928
9,7,2017,2,0,1,216,321.0,524.0,204.0,656.0,317.0,201.0,710.0,419.0,210.4091252773971
9,7,2017,2,0,0,455,216.0,321.0,524.0,204.0,656.0,317.0,201.0,348.42857142857144,176.68131116302408
9,7,2017,2,0,2,130,455.0,216.0,321.0,524.0,204.0,656.0,317.0,384.7142857142857,167.18424396028152
9,7,2017,2,1,1,373,130.0,455.0,216.0,321.0,524.0,204.0,656.0,358.0,192.78744772417002
9,7,2017,2,1,0,837,373.0,130.0,455.0,216.0,321.0,524.0,204.0,317.57142857142856,143.16756748981982
9,7,2017,2,1,2,251,837.0,373.0,130.0,455.0,216.0,321.0,524.0,408.0,231.89365378695916
10,7,2017,0,0,1,160,251.0,837.0,373.0,130.0,455.0,216.0,321.0,369.0,232.08978147834563
10,7,2017,0,0,0,321,160.0,251.0,837.0,373.0,130.0,455.0,216.0,346.0,245.2440960893173
10,7,2017,0,0,2,89,321.0,160.0,251.0,837.0,373.0,130.0,455.0,361.0,239.10179143341074
10,7,2017,0,1,1,271,89.0,321.0,160.0,251.0,837.0,373.0,130.0,308.7142857142857,254.63353686275863
10,7,2017,0,1,0,553,271.0,89.0,321.0,160.0,251.0,837.0,373.0,328.85714285714283,243.47239992206352
10,7,2017,0,1,2,167,553.0,271.0,89.0,321.0,160.0,251.0,837.0,354.57142857142856,257.98440336762997
10,7,2017,1,0,1,256,167.0,553.0,271.0,89.0,321.0,160.0,251.0,258.85714285714283,151.4666394198498
10,7,2017,1,0,0,523,256.0,167.0,553.0,271.0,89.0,321.0,160.0,259.57142857142856,151.4351975190015
10,7,2017,1,0,2,148,523.0,256.0,167.0,553.0,271.0,89.0,321.0,311.42857142857144,172.3618839756018
10,7,2017,1,1,1,463,148.0,523.0,256.0,167.0,553.0,271.0,89.0,286.7142857142857,182.84484705683656
10,7,2017,1,1,2,245,463.0,148.0,523.0,256.0,167.0,553.0,271.0,340.14285714285717,169.60584558659096
10,7,2017,2,0,1,173,245.0,463.0,148.0,523.0,256.0,167.0,553.0,336.42857142857144,171.64484373540637
10,7,2017,2,0,0,377,173.0,245.0,463.0,148.0,523.0,256.0,167.0,282.14285714285717,150.52621983276777
10,7,2017,2,0,2,110,377.0,173.0,245.0,463.0,148.0,523.0,256.0,312.14285714285717,144.56189974243776
10,7,2017,2,1,1,322,110.0,377.0,173.0,245.0,463.0,148.0,523.0,291.2857142857143,163.32657906345577
10,7,2017,2,1,0,678,322.0,110.0,377.0,173.0,245.0,463.0,148.0,262.57142857142856,130.08568604687318
10,7,2017,2,1,2,195,678.0,322.0,110.0,377.0,173.0,245.0,463.0,338.2857142857143,191.85907526594733
11,7,2017,0,0,1,164,195.0,678.0,322.0,110.0,377.0,173.0,245.0,300.0,189.55034511531005
11,7,2017,0,0,0,310,164.0,195.0,678.0,322.0,110.0,377.0,173.0,288.42857142857144,195.835694008061
11,7,2017,0,0,2,99,310.0,164.0,195.0,678.0,322.0,110.0,377.0,308.0,189.10755317190916
11,7,2017,0,1,1,291,99.0,310.0,164.0,195.0,678.0,322.0,110.0,268.2857142857143,201.01800440567013
11,7,2017,0,1,0,589,291.0,99.0,310.0,164.0,195.0,678.0,322.0,294.14285714285717,188.51651437069384
11,7,2017,0,1,2,152,589.0,291.0,99.0,310.0,164.0,195.0,678.0,332.2857142857143,219.54932193451305
11,7,2017,1,0,1,244,152.0,589.0,291.0,99.0,310.0,164.0,195.0,257.14285714285717,164.65664129882364
11,7,2017,1,0,0,535,244.0,152.0,589.0,291.0,99.0,310.0,164.0,264.14285714285717,162.60322728595966
11,7,2017,1,0,2,163,535.0,244.0,152.0,589.0,291.0,99.0,310.0,317.14285714285717,183.62591372264407
11,7,2017,1,1,1,486,163.0,535.0,244.0,152.0,589.0,291.0,99.0,296.14285714285717,192.75755806316909
11,7,2017,1,1,0,853,486.0,163.0,535.0,244.0,152.0,589.0,291.0,351.42857142857144,181.98796401855444
11,7,2017,1,1,2,272,853.0,486.0,163.0,535.0,244.0,152.0,589.0,431.7142857142857,258.68881839365247
11,7,2017,2,0,1,183,272.0,853.0,486.0,163.0,535.0,244.0,152.0,386.42857142857144,254.27469210996708
11,7,2017,2,0,0,375,183.0,272.0,853.0,486.0,163.0,535.0,244.0,390.85714285714283,249.7408180303646
11,7,2017,2,0,2,119,375.0,183.0,272.0,853.0,486.0,163.0,535.0,409.57142857142856,241.68013098781026
11,7,2017,2,1,1,298,119.0,375.0,183.0,272.0,853.0,486.0,163.0,350.14285714285717,256.3958063693889
11,7,2017,2,1,0,622,298.0,119.0,375.0,183.0,272.0,853.0,486.0,369.42857142857144,244.78756582177934
11,7,2017,2,1,2,187,622.0,298.0,119.0,375.0,183.0,272.0,853.0,388.85714285714283,260.47612083223487
12,7,2017,0,0,1,161,187.0,622.0,298.0,119.0,375.0,183.0,272.0,293.7142857142857,167.84885491190562
12,7,2017,0,0,0,314,161.0,187.0,622.0,298.0,119.0,375.0,183.0,277.85714285714283,175.3191647362302
12,7,2017,0,0,2,101,314.0,161.0,187.0,622.0,298.0,119.0,375.0,296.57142857142856,170.42970901308712
12,7,2017,0,1,1,289,101.0,314.0,161.0,187.0,622.0,298.0,119.0,257.42857142857144,180.57764455847155
12,7,2017,0,1,0,566,289.0,101.0,314.0,161.0,187.0,622.0,298.0,281.7142857142857,169.97814985630157
12,7,2017,0,1,2,181,566.0,289.0,101.0,314.0,161.0,187.0,622.0,320.0,201.51426748495936
12,7,2017,1,0,1,247,181.0,566.0,289.0,101.0,314.0,161.0,187.0,257.0,154.90965108733533
12,7,2017,1,0,0,499,247.0,181.0,566.0,289.0,101.0,314.0,161.0,265.57142857142856,152.02396427631288
12,7,2017,1,0,2,158,499.0,247.0,181.0,566.0,289.0,101.0,314.0,313.85714285714283,166.28332104316002
12,7,2017,1,1,1,414,158.0,499.0,247.0,181.0,566.0,289.0,101.0,291.57142857142856,176.4065920375017
12,7,2017,1,1,0,924,414.0,158.0,499.0,247.0,181.0,566.0,289.0,336.2857142857143,158.84553743150752
12,7,2017,1,1,2,259,924.0,414.0,158.0,499.0,247.0,181.0,566.0,427.0,269.86416336124745
