row_id,date,country,store,product,num_sold,year,month,day,day_of_week
16197,2017-06-18,Sweden,KaggleRama,Kaggle Mug,390,2017,6,18,Sunday
16198,2017-06-18,Sweden,KaggleRama,Kaggle Hat,864,2017,6,18,Sunday
16199,2017-06-18,Sweden,KaggleRama,Kaggle Sticker,231,2017,6,18,Sunday
16200,2017-06-19,Finland,KaggleMart,Kaggle Mug,160,2017,6,19,Monday
16201,2017-06-19,Finland,KaggleMart,Kaggle Hat,327,2017,6,19,Monday
16202,2017-06-19,Finland,KaggleMart,Kaggle Sticker,91,2017,6,19,Monday
16203,2017-06-19,Finland,KaggleRama,Kaggle Mug,264,2017,6,19,Monday
16204,2017-06-19,Finland,KaggleRama,Kaggle Hat,601,2017,6,19,Monday
16205,2017-06-19,Finland,KaggleRama,Kaggle Sticker,174,2017,6,19,Monday
16206,2017-06-19,Norway,KaggleMart,Kaggle Mug,242,2017,6,19,Monday
16207,2017-06-19,Norway,KaggleMart,Kaggle Hat,599,2017,6,19,Monday
16208,2017-06-19,Norway,KaggleMart,Kaggle Sticker,144,2017,6,19,Monday
16209,2017-06-19,Norway,KaggleRama,Kaggle Mug,448,2017,6,19,Monday
16210,2017-06-19,Norway,KaggleRama,Kaggle Hat,883,2017,6,19,Monday
16211,2017-06-19,Norway,KaggleRama,Kaggle Sticker,288,2017,6,19,Monday
16212,2017-06-19,Sweden,KaggleMart,Kaggle Mug,173,2017,6,19,Monday
16213,2017-06-19,Sweden,KaggleMart,Kaggle Hat,401,2017,6,19,Monday
16214,2017-06-19,Sweden,KaggleMart,Kaggle Sticker,101,2017,6,19,Monday
16215,2017-06-19,Sweden,KaggleRama,Kaggle Mug,309,2017,6,19,Monday
16216,2017-06-19,Sweden,KaggleRama,Kaggle Hat,652,2017,6,19,Monday
16217,2017-06-19,Sweden,KaggleRama,Kaggle Sticker,176,2017,6,19,Monday
16218,2017-06-20,Finland,KaggleMart,Kaggle Mug,166,2017,6,20,Tuesday
16219,2017-06-20,Finland,KaggleMart,Kaggle Hat,340,2017,6,20,Tuesday
16220,2017-06-20,Finland,KaggleMart,Kaggle Sticker,94,2017,6,20,Tuesday
16221,2017-06-20,Finland,KaggleRama,Kaggle Mug,276,2017,6,20,Tuesday
16222,2017-06-20,Finland,KaggleRama,Kaggle Hat,568,2017,6,20,Tuesday
16223,2017-06-20,Finland,KaggleRama,Kaggle Sticker,153,2017,6,20,Tuesday
16224,2017-06-20,Norway,KaggleMart,Kaggle Mug,242,2017,6,20,Tuesday
16225,2017-06-20,Norway,KaggleMart,Kaggle Hat,528,2017,6,20,Tuesday
16226,2017-06-20,Norway,KaggleMart,Kaggle Sticker,147,2017,6,20,Tuesday
16227,2017-06-20,Norway,KaggleRama,Kaggle Mug,474,2017,6,20,Tuesday
16229,2017-06-20,Norway,KaggleRama,Kaggle Sticker,269,2017,6,20,Tuesday
16230,2017-06-20,Sweden,KaggleMart,Kaggle Mug,169,2017,6,20,Tuesday
16231,2017-06-20,Sweden,KaggleMart,Kaggle Hat,396,2017,6,20,Tuesday
16232,2017-06-20,Sweden,KaggleMart,Kaggle Sticker,108,2017,6,20,Tuesday
16233,2017-06-20,Sweden,KaggleRama,Kaggle Mug,341,2017,6,20,Tuesday
16234,2017-06-20,Sweden,KaggleRama,Kaggle Hat,765,2017,6,20,Tuesday
16235,2017-06-20,Sweden,KaggleRama,Kaggle Sticker,190,2017,6,20,Tuesday
16236,2017-06-21,Finland,KaggleMart,Kaggle Mug,159,2017,6,21,Wednesday
16237,2017-06-21,Finland,KaggleMart,Kaggle Hat,313,2017,6,21,Wednesday
16238,2017-06-21,Finland,KaggleMart,Kaggle Sticker,91,2017,6,21,Wednesday
16239,2017-06-21,Finland,KaggleRama,Kaggle Mug,262,2017,6,21,Wednesday
16240,2017-06-21,Finland,KaggleRama,Kaggle Hat,587,2017,6,21,Wednesday
16241,2017-06-21,Finland,KaggleRama,Kaggle Sticker,163,2017,6,21,Wednesday
16242,2017-06-21,Norway,KaggleMart,Kaggle Mug,229,2017,6,21,Wednesday
16243,2017-06-21,Norway,KaggleMart,Kaggle Hat,514,2017,6,21,Wednesday
16244,2017-06-21,Norway,KaggleMart,Kaggle Sticker,149,2017,6,21,Wednesday
16245,2017-06-21,Norway,KaggleRama,Kaggle Mug,441,2017,6,21,Wednesday
16246,2017-06-21,Norway,KaggleRama,Kaggle Hat,901,2017,6,21,Wednesday
16247,2017-06-21,Norway,KaggleRama,Kaggle Sticker,267,2017,6,21,Wednesday
16248,2017-06-21,Sweden,KaggleMart,Kaggle Mug,186,2017,6,21,Wednesday
16249,2017-06-21,Sweden,KaggleMart,Kaggle Hat,413,2017,6,21,Wednesday
16250,2017-06-21,Sweden,KaggleMart,Kaggle Sticker,105,2017,6,21,Wednesday
16251,2017-06-21,Sweden,KaggleRama,Kaggle Mug,301,2017,6,21,Wednesday
16252,2017-06-21,Sweden,KaggleRama,Kaggle Hat,656,2017,6,21,Wednesday
16253,2017-06-21,Sweden,KaggleRama,Kaggle Sticker,188,2017,6,21,Wednesday
16254,2017-06-22,Finland,KaggleMart,Kaggle Mug,165,2017,6,22,Thursday
16255,2017-06-22,Finland,KaggleMart,Kaggle Hat,333,2017,6,22,Thursday
16256,2017-06-22,Finland,KaggleMart,Kaggle Sticker,90,2017,6,22,Thursday
16257,2017-06-22,Finland,KaggleRama,Kaggle Mug,265,2017,6,22,Thursday
16258,2017-06-22,Finland,KaggleRama,Kaggle Hat,596,2017,6,22,Thursday
16259,2017-06-22,Finland,KaggleRama,Kaggle Sticker,157,2017,6,22,Thursday
16260,2017-06-22,Norway,KaggleMart,Kaggle Mug,244,2017,6,22,Thursday
16261,2017-06-22,Norway,KaggleMart,Kaggle Hat,573,2017,6,22,Thursday
16262,2017-06-22,Norway,KaggleMart,Kaggle Sticker,152,2017,6,22,Thursday
16263,2017-06-22,Norway,KaggleRama,Kaggle Mug,427,2017,6,22,Thursday
16264,2017-06-22,Norway,KaggleRama,Kaggle Hat,936,2017,6,22,Thursday
16265,2017-06-22,Norway,KaggleRama,Kaggle Sticker,269,2017,6,22,Thursday
16266,2017-06-22,Sweden,KaggleMart,Kaggle Mug,181,2017,6,22,Thursday
16267,2017-06-22,Sweden,KaggleMart,Kaggle Hat,405,2017,6,22,Thursday
16268,2017-06-22,Sweden,KaggleMart,Kaggle Sticker,99,2017,6,22,Thursday
16269,2017-06-22,Sweden,KaggleRama,Kaggle Mug,348,2017,6,22,Thursday
16270,2017-06-22,Sweden,KaggleRama,Kaggle Hat,677,2017,6,22,Thursday
16271,2017-06-22,Sweden,KaggleRama,Kaggle Sticker,183,2017,6,22,Thursday
16272,2017-06-23,Finland,KaggleMart,Kaggle Mug,163,2017,6,23,Friday
16273,2017-06-23,Finland,KaggleMart,Kaggle Hat,340,2017,6,23,Friday
16274,2017-06-23,Finland,KaggleMart,Kaggle Sticker,102,2017,6,23,Friday
16275,2017-06-23,Finland,KaggleRama,Kaggle Mug,281,2017,6,23,Friday
16276,2017-06-23,Finland,KaggleRama,Kaggle Hat,583,2017,6,23,Friday
16277,2017-06-23,Finland,KaggleRama,Kaggle Sticker,156,2017,6,23,Friday
16278,2017-06-23,Norway,KaggleMart,Kaggle Mug,263,2017,6,23,Friday
16279,2017-06-23,Norway,KaggleMart,Kaggle Hat,557,2017,6,23,Friday
16280,2017-06-23,Norway,KaggleMart,Kaggle Sticker,159,2017,6,23,Friday
16281,2017-06-23,Norway,KaggleRama,Kaggle Mug,468,2017,6,23,Friday
16283,2017-06-23,Norway,KaggleRama,Kaggle Sticker,273,2017,6,23,Friday
16284,2017-06-23,Sweden,KaggleMart,Kaggle Mug,176,2017,6,23,Friday
16285,2017-06-23,Sweden,KaggleMart,Kaggle Hat,387,2017,6,23,Friday
16286,2017-06-23,Sweden,KaggleMart,Kaggle Sticker,114,2017,6,23,Friday
16287,2017-06-23,Sweden,KaggleRama,Kaggle Mug,331,2017,6,23,Friday
16288,2017-06-23,Sweden,KaggleRama,Kaggle Hat,703,2017,6,23,Friday
16289,2017-06-23,Sweden,KaggleRama,Kaggle Sticker,200,2017,6,23,Friday
16290,2017-06-24,Finland,KaggleMart,Kaggle Mug,213,2017,6,24,Saturday
16291,2017-06-24,Finland,KaggleMart,Kaggle Hat,467,2017,6,24,Saturday
16292,2017-06-24,Finland,KaggleMart,Kaggle Sticker,125,2017,6,24,Saturday
16293,2017-06-24,Finland,KaggleRama,Kaggle Mug,378,2017,6,24,Saturday
16294,2017-06-24,Finland,KaggleRama,Kaggle Hat,807,2017,6,24,Saturday
16295,2017-06-24,Finland,KaggleRama,Kaggle Sticker,225,2017,6,24,Saturday
16296,2017-06-24,Norway,KaggleMart,Kaggle Mug,290,2017,6,24,Saturday
16297,2017-06-24,Norway,KaggleMart,Kaggle Hat,687,2017,6,24,Saturday
16298,2017-06-24,Norway,KaggleMart,Kaggle Sticker,188,2017,6,24,Saturday
16299,2017-06-24,Norway,KaggleRama,Kaggle Mug,569,2017,6,24,Saturday
16301,2017-06-24,Norway,KaggleRama,Kaggle Sticker,312,2017,6,24,Saturday
16302,2017-06-24,Sweden,KaggleMart,Kaggle Mug,253,2017,6,24,Saturday
16303,2017-06-24,Sweden,KaggleMart,Kaggle Hat,500,2017,6,24,Saturday
16304,2017-06-24,Sweden,KaggleMart,Kaggle Sticker,147,2017,6,24,Saturday
16305,2017-06-24,Sweden,KaggleRama,Kaggle Mug,416,2017,6,24,Saturday
16306,2017-06-24,Sweden,KaggleRama,Kaggle Hat,847,2017,6,24,Saturday
16307,2017-06-24,Sweden,KaggleRama,Kaggle Sticker,246,2017,6,24,Saturday
16308,2017-06-25,Finland,KaggleMart,Kaggle Mug,201,2017,6,25,Sunday
16309,2017-06-25,Finland,KaggleMart,Kaggle Hat,466,2017,6,25,Sunday
16310,2017-06-25,Finland,KaggleMart,Kaggle Sticker,138,2017,6,25,Sunday
16311,2017-06-25,Finland,KaggleRama,Kaggle Mug,333,2017,6,25,Sunday
16312,2017-06-25,Finland,KaggleRama,Kaggle Hat,809,2017,6,25,Sunday
16313,2017-06-25,Finland,KaggleRama,Kaggle Sticker,231,2017,6,25,Sunday
16314,2017-06-25,Norway,KaggleMart,Kaggle Mug,342,2017,6,25,Sunday
16315,2017-06-25,Norway,KaggleMart,Kaggle Hat,630,2017,6,25,Sunday
16316,2017-06-25,Norway,KaggleMart,Kaggle Sticker,189,2017,6,25,Sunday
16317,2017-06-25,Norway,KaggleRama,Kaggle Mug,548,2017,6,25,Sunday
16319,2017-06-25,Norway,KaggleRama,Kaggle Sticker,340,2017,6,25,Sunday
16320,2017-06-25,Sweden,KaggleMart,Kaggle Mug,252,2017,6,25,Sunday
16321,2017-06-25,Sweden,KaggleMart,Kaggle Hat,546,2017,6,25,Sunday
16322,2017-06-25,Sweden,KaggleMart,Kaggle Sticker,140,2017,6,25,Sunday
16323,2017-06-25,Sweden,KaggleRama,Kaggle Mug,412,2017,6,25,Sunday
16325,2017-06-25,Sweden,KaggleRama,Kaggle Sticker,253,2017,6,25,Sunday
16326,2017-06-26,Finland,KaggleMart,Kaggle Mug,182,2017,6,26,Monday
16327,2017-06-26,Finland,KaggleMart,Kaggle Hat,376,2017,6,26,Monday
16328,2017-06-26,Finland,KaggleMart,Kaggle Sticker,107,2017,6,26,Monday
16329,2017-06-26,Finland,KaggleRama,Kaggle Mug,300,2017,6,26,Monday
16330,2017-06-26,Finland,KaggleRama,Kaggle Hat,682,2017,6,26,Monday
16331,2017-06-26,Finland,KaggleRama,Kaggle Sticker,198,2017,6,26,Monday
16332,2017-06-26,Norway,KaggleMart,Kaggle Mug,263,2017,6,26,Monday
16333,2017-06-26,Norway,KaggleMart,Kaggle Hat,534,2017,6,26,Monday
16334,2017-06-26,Norway,KaggleMart,Kaggle Sticker,146,2017,6,26,Monday
16335,2017-06-26,Norway,KaggleRama,Kaggle Mug,459,2017,6,26,Monday
16336,2017-06-26,Norway,KaggleRama,Kaggle Hat,901,2017,6,26,Monday
16337,2017-06-26,Norway,KaggleRama,Kaggle Sticker,262,2017,6,26,Monday
16338,2017-06-26,Sweden,KaggleMart,Kaggle Mug,221,2017,6,26,Monday
16339,2017-06-26,Sweden,KaggleMart,Kaggle Hat,470,2017,6,26,Monday
16340,2017-06-26,Sweden,KaggleMart,Kaggle Sticker,121,2017,6,26,Monday
16341,2017-06-26,Sweden,KaggleRama,Kaggle Mug,376,2017,6,26,Monday
16342,2017-06-26,Sweden,KaggleRama,Kaggle Hat,828,2017,6,26,Monday
16343,2017-06-26,Sweden,KaggleRama,Kaggle Sticker,243,2017,6,26,Monday
16344,2017-06-27,Finland,KaggleMart,Kaggle Mug,203,2017,6,27,Tuesday
16345,2017-06-27,Finland,KaggleMart,Kaggle Hat,412,2017,6,27,Tuesday
16346,2017-06-27,Finland,KaggleMart,Kaggle Sticker,118,2017,6,27,Tuesday
16347,2017-06-27,Finland,KaggleRama,Kaggle Mug,344,2017,6,27,Tuesday
16348,2017-06-27,Finland,KaggleRama,Kaggle Hat,776,2017,6,27,Tuesday
16349,2017-06-27,Finland,KaggleRama,Kaggle Sticker,208,2017,6,27,Tuesday
16350,2017-06-27,Norway,KaggleMart,Kaggle Mug,246,2017,6,27,Tuesday
16351,2017-06-27,Norway,KaggleMart,Kaggle Hat,580,2017,6,27,Tuesday
16352,2017-06-27,Norway,KaggleMart,Kaggle Sticker,152,2017,6,27,Tuesday
16353,2017-06-27,Norway,KaggleRama,Kaggle Mug,450,2017,6,27,Tuesday
16355,2017-06-27,Norway,KaggleRama,Kaggle Sticker,273,2017,6,27,Tuesday
16356,2017-06-27,Sweden,KaggleMart,Kaggle Mug,234,2017,6,27,Tuesday
16357,2017-06-27,Sweden,KaggleMart,Kaggle Hat,461,2017,6,27,Tuesday
16358,2017-06-27,Sweden,KaggleMart,Kaggle Sticker,143,2017,6,27,Tuesday
16359,2017-06-27,Sweden,KaggleRama,Kaggle Mug,405,2017,6,27,Tuesday
16360,2017-06-27,Sweden,KaggleRama,Kaggle Hat,836,2017,6,27,Tuesday
16361,2017-06-27,Sweden,KaggleRama,Kaggle Sticker,227,2017,6,27,Tuesday
16362,2017-06-28,Finland,KaggleMart,Kaggle Mug,189,2017,6,28,Wednesday
16363,2017-06-28,Finland,KaggleMart,Kaggle Hat,424,2017,6,28,Wednesday
16364,2017-06-28,Finland,KaggleMart,Kaggle Sticker,118,2017,6,28,Wednesday
16365,2017-06-28,Finland,KaggleRama,Kaggle Mug,349,2017,6,28,Wednesday
16366,2017-06-28,Finland,KaggleRama,Kaggle Hat,772,2017,6,28,Wednesday
16367,2017-06-28,Finland,KaggleRama,Kaggle Sticker,206,2017,6,28,Wednesday
16368,2017-06-28,Norway,KaggleMart,Kaggle Mug,243,2017,6,28,Wednesday
16369,2017-06-28,Norway,KaggleMart,Kaggle Hat,531,2017,6,28,Wednesday
16370,2017-06-28,Norway,KaggleMart,Kaggle Sticker,145,2017,6,28,Wednesday
16371,2017-06-28,Norway,KaggleRama,Kaggle Mug,440,2017,6,28,Wednesday
16373,2017-06-28,Norway,KaggleRama,Kaggle Sticker,278,2017,6,28,Wednesday
16374,2017-06-28,Sweden,KaggleMart,Kaggle Mug,239,2017,6,28,Wednesday
16375,2017-06-28,Sweden,KaggleMart,Kaggle Hat,517,2017,6,28,Wednesday
16376,2017-06-28,Sweden,KaggleMart,Kaggle Sticker,156,2017,6,28,Wednesday
16377,2017-06-28,Sweden,KaggleRama,Kaggle Mug,401,2017,6,28,Wednesday
16378,2017-06-28,Sweden,KaggleRama,Kaggle Hat,856,2017,6,28,Wednesday
16379,2017-06-28,Sweden,KaggleRama,Kaggle Sticker,221,2017,6,28,Wednesday
16380,2017-06-29,Finland,KaggleMart,Kaggle Mug,207,2017,6,29,Thursday
16381,2017-06-29,Finland,KaggleMart,Kaggle Hat,436,2017,6,29,Thursday
16382,2017-06-29,Finland,KaggleMart,Kaggle Sticker,130,2017,6,29,Thursday
16383,2017-06-29,Finland,KaggleRama,Kaggle Mug,336,2017,6,29,Thursday
16384,2017-06-29,Finland,KaggleRama,Kaggle Hat,727,2017,6,29,Thursday
16385,2017-06-29,Finland,KaggleRama,Kaggle Sticker,195,2017,6,29,Thursday
16386,2017-06-29,Norway,KaggleMart,Kaggle Mug,246,2017,6,29,Thursday
16387,2017-06-29,Norway,KaggleMart,Kaggle Hat,536,2017,6,29,Thursday
16388,2017-06-29,Norway,KaggleMart,Kaggle Sticker,153,2017,6,29,Thursday
16389,2017-06-29,Norway,KaggleRama,Kaggle Mug,447,2017,6,29,Thursday
16391,2017-06-29,Norway,KaggleRama,Kaggle Sticker,266,2017,6,29,Thursday
16392,2017-06-29,Sweden,KaggleMart,Kaggle Mug,242,2017,6,29,Thursday
16393,2017-06-29,Sweden,KaggleMart,Kaggle Hat,515,2017,6,29,Thursday
16394,2017-06-29,Sweden,KaggleMart,Kaggle Sticker,138,2017,6,29,Thursday
16395,2017-06-29,Sweden,KaggleRama,Kaggle Mug,445,2017,6,29,Thursday
16396,2017-06-29,Sweden,KaggleRama,Kaggle Hat,787,2017,6,29,Thursday
16397,2017-06-29,Sweden,KaggleRama,Kaggle Sticker,253,2017,6,29,Thursday
16398,2017-06-30,Finland,KaggleMart,Kaggle Mug,198,2017,6,30,Friday
16399,2017-06-30,Finland,KaggleMart,Kaggle Hat,396,2017,6,30,Friday
16400,2017-06-30,Finland,KaggleMart,Kaggle Sticker,114,2017,6,30,Friday
16401,2017-06-30,Finland,KaggleRama,Kaggle Mug,335,2017,6,30,Friday
16402,2017-06-30,Finland,KaggleRama,Kaggle Hat,713,2017,6,30,Friday
16403,2017-06-30,Finland,KaggleRama,Kaggle Sticker,199,2017,6,30,Friday
16404,2017-06-30,Norway,KaggleMart,Kaggle Mug,280,2017,6,30,Friday
16405,2017-06-30,Norway,KaggleMart,Kaggle Hat,570,2017,6,30,Friday
16406,2017-06-30,Norway,KaggleMart,Kaggle Sticker,154,2017,6,30,Friday
16407,2017-06-30,Norway,KaggleRama,Kaggle Mug,467,2017,6,30,Friday
16409,2017-06-30,Norway,KaggleRama,Kaggle Sticker,269,2017,6,30,Friday
16410,2017-06-30,Sweden,KaggleMart,Kaggle Mug,223,2017,6,30,Friday
16411,2017-06-30,Sweden,KaggleMart,Kaggle Hat,458,2017,6,30,Friday
16412,2017-06-30,Sweden,KaggleMart,Kaggle Sticker,134,2017,6,30,Friday
16413,2017-06-30,Sweden,KaggleRama,Kaggle Mug,411,2017,6,30,Friday
16414,2017-06-30,Sweden,KaggleRama,Kaggle Hat,843,2017,6,30,Friday
16415,2017-06-30,Sweden,KaggleRama,Kaggle Sticker,232,2017,6,30,Friday
16416,2017-07-01,Finland,KaggleMart,Kaggle Mug,213,2017,7,1,Saturday
16417,2017-07-01,Finland,KaggleMart,Kaggle Hat,457,2017,7,1,Saturday
16418,2017-07-01,Finland,KaggleMart,Kaggle Sticker,135,2017,7,1,Saturday
16419,2017-07-01,Finland,KaggleRama,Kaggle Mug,407,2017,7,1,Saturday
16420,2017-07-01,Finland,KaggleRama,Kaggle Hat,759,2017,7,1,Saturday
16421,2017-07-01,Finland,KaggleRama,Kaggle Sticker,233,2017,7,1,Saturday
16422,2017-07-01,Norway,KaggleMart,Kaggle Mug,334,2017,7,1,Saturday
16423,2017-07-01,Norway,KaggleMart,Kaggle Hat,697,2017,7,1,Saturday
16424,2017-07-01,Norway,KaggleMart,Kaggle Sticker,192,2017,7,1,Saturday
16425,2017-07-01,Norway,KaggleRama,Kaggle Mug,577,2017,7,1,Saturday
16427,2017-07-01,Norway,KaggleRama,Kaggle Sticker,344,2017,7,1,Saturday
16428,2017-07-01,Sweden,KaggleMart,Kaggle Mug,264,2017,7,1,Saturday
16429,2017-07-01,Sweden,KaggleMart,Kaggle Hat,537,2017,7,1,Saturday
16430,2017-07-01,Sweden,KaggleMart,Kaggle Sticker,149,2017,7,1,Saturday
16431,2017-07-01,Sweden,KaggleRama,Kaggle Mug,455,2017,7,1,Saturday
16432,2017-07-01,Sweden,KaggleRama,Kaggle Hat,867,2017,7,1,Saturday
16433,2017-07-01,Sweden,KaggleRama,Kaggle Sticker,258,2017,7,1,Saturday
16434,2017-07-02,Finland,KaggleMart,Kaggle Mug,204,2017,7,2,Sunday
16435,2017-07-02,Finland,KaggleMart,Kaggle Hat,446,2017,7,2,Sunday
16436,2017-07-02,Finland,KaggleMart,Kaggle Sticker,118,2017,7,2,Sunday
16437,2017-07-02,Finland,KaggleRama,Kaggle Mug,346,2017,7,2,Sunday
16438,2017-07-02,Finland,KaggleRama,Kaggle Hat,753,2017,7,2,Sunday
16439,2017-07-02,Finland,KaggleRama,Kaggle Sticker,203,2017,7,2,Sunday
16440,2017-07-02,Norway,KaggleMart,Kaggle Mug,362,2017,7,2,Sunday
16441,2017-07-02,Norway,KaggleMart,Kaggle Hat,673,2017,7,2,Sunday
16442,2017-07-02,Norway,KaggleMart,Kaggle Sticker,189,2017,7,2,Sunday
16443,2017-07-02,Norway,KaggleRama,Kaggle Mug,579,2017,7,2,Sunday
16445,2017-07-02,Norway,KaggleRama,Kaggle Sticker,332,2017,7,2,Sunday
16446,2017-07-02,Sweden,KaggleMart,Kaggle Mug,245,2017,7,2,Sunday
16447,2017-07-02,Sweden,KaggleMart,Kaggle Hat,519,2017,7,2,Sunday
16448,2017-07-02,Sweden,KaggleMart,Kaggle Sticker,149,2017,7,2,Sunday
16449,2017-07-02,Sweden,KaggleRama,Kaggle Mug,420,2017,7,2,Sunday
16450,2017-07-02,Sweden,KaggleRama,Kaggle Hat,809,2017,7,2,Sunday
16451,2017-07-02,Sweden,KaggleRama,Kaggle Sticker,270,2017,7,2,Sunday
16452,2017-07-03,Finland,KaggleMart,Kaggle Mug,160,2017,7,3,Monday
16453,2017-07-03,Finland,KaggleMart,Kaggle Hat,372,2017,7,3,Monday
16454,2017-07-03,Finland,KaggleMart,Kaggle Sticker,98,2017,7,3,Monday
16455,2017-07-03,Finland,KaggleRama,Kaggle Mug,271,2017,7,3,Monday
16456,2017-07-03,Finland,KaggleRama,Kaggle Hat,598,2017,7,3,Monday
16457,2017-07-03,Finland,KaggleRama,Kaggle Sticker,175,2017,7,3,Monday
16458,2017-07-03,Norway,KaggleMart,Kaggle Mug,254,2017,7,3,Monday
16459,2017-07-03,Norway,KaggleMart,Kaggle Hat,529,2017,7,3,Monday
16460,2017-07-03,Norway,KaggleMart,Kaggle Sticker,159,2017,7,3,Monday
16461,2017-07-03,Norway,KaggleRama,Kaggle Mug,457,2017,7,3,Monday
16462,2017-07-03,Norway,KaggleRama,Kaggle Hat,870,2017,7,3,Monday
16463,2017-07-03,Norway,KaggleRama,Kaggle Sticker,254,2017,7,3,Monday
16464,2017-07-03,Sweden,KaggleMart,Kaggle Mug,184,2017,7,3,Monday
16465,2017-07-03,Sweden,KaggleMart,Kaggle Hat,394,2017,7,3,Monday
16466,2017-07-03,Sweden,KaggleMart,Kaggle Sticker,121,2017,7,3,Monday
16467,2017-07-03,Sweden,KaggleRama,Kaggle Mug,302,2017,7,3,Monday
16468,2017-07-03,Sweden,KaggleRama,Kaggle Hat,675,2017,7,3,Monday
16469,2017-07-03,Sweden,KaggleRama,Kaggle Sticker,195,2017,7,3,Monday
16470,2017-07-04,Finland,KaggleMart,Kaggle Mug,158,2017,7,4,Tuesday
16471,2017-07-04,Finland,KaggleMart,Kaggle Hat,336,2017,7,4,Tuesday
16472,2017-07-04,Finland,KaggleMart,Kaggle Sticker,102,2017,7,4,Tuesday
16473,2017-07-04,Finland,KaggleRama,Kaggle Mug,254,2017,7,4,Tuesday
16474,2017-07-04,Finland,KaggleRama,Kaggle Hat,612,2017,7,4,Tuesday
16475,2017-07-04,Finland,KaggleRama,Kaggle Sticker,153,2017,7,4,Tuesday
16476,2017-07-04,Norway,KaggleMart,Kaggle Mug,251,2017,7,4,Tuesday
16477,2017-07-04,Norway,KaggleMart,Kaggle Hat,560,2017,7,4,Tuesday
16478,2017-07-04,Norway,KaggleMart,Kaggle Sticker,161,2017,7,4,Tuesday
16479,2017-07-04,Norway,KaggleRama,Kaggle Mug,447,2017,7,4,Tuesday
16480,2017-07-04,Norway,KaggleRama,Kaggle Hat,917,2017,7,4,Tuesday
16481,2017-07-04,Norway,KaggleRama,Kaggle Sticker,258,2017,7,4,Tuesday
16482,2017-07-04,Sweden,KaggleMart,Kaggle Mug,186,2017,7,4,Tuesday
16483,2017-07-04,Sweden,KaggleMart,Kaggle Hat,380,2017,7,4,Tuesday
16484,2017-07-04,Sweden,KaggleMart,Kaggle Sticker,106,2017,7,4,Tuesday
16485,2017-07-04,Sweden,KaggleRama,Kaggle Mug,315,2017,7,4,Tuesday
16486,2017-07-04,Sweden,KaggleRama,Kaggle Hat,690,2017,7,4,Tuesday
16487,2017-07-04,Sweden,KaggleRama,Kaggle Sticker,201,2017,7,4,Tuesday
16488,2017-07-05,Finland,KaggleMart,Kaggle Mug,160,2017,7,5,Wednesday
16489,2017-07-05,Finland,KaggleMart,Kaggle Hat,337,2017,7,5,Wednesday
16490,2017-07-05,Finland,KaggleMart,Kaggle Sticker,96,2017,7,5,Wednesday
16491,2017-07-05,Finland,KaggleRama,Kaggle Mug,266,2017,7,5,Wednesday
16492,2017-07-05,Finland,KaggleRama,Kaggle Hat,562,2017,7,5,Wednesday
16493,2017-07-05,Finland,KaggleRama,Kaggle Sticker,162,2017,7,5,Wednesday
16494,2017-07-05,Norway,KaggleMart,Kaggle Mug,260,2017,7,5,Wednesday
16495,2017-07-05,Norway,KaggleMart,Kaggle Hat,506,2017,7,5,Wednesday
16496,2017-07-05,Norway,KaggleMart,Kaggle Sticker,159,2017,7,5,Wednesday
16497,2017-07-05,Norway,KaggleRama,Kaggle Mug,450,2017,7,5,Wednesday
16498,2017-07-05,Norway,KaggleRama,Kaggle Hat,903,2017,7,5,Wednesday
16499,2017-07-05,Norway,KaggleRama,Kaggle Sticker,278,2017,7,5,Wednesday
16500,2017-07-05,Sweden,KaggleMart,Kaggle Mug,194,2017,7,5,Wednesday
16501,2017-07-05,Sweden,KaggleMart,Kaggle Hat,396,2017,7,5,Wednesday
16502,2017-07-05,Sweden,KaggleMart,Kaggle Sticker,113,2017,7,5,Wednesday
16503,2017-07-05,Sweden,KaggleRama,Kaggle Mug,322,2017,7,5,Wednesday
16504,2017-07-05,Sweden,KaggleRama,Kaggle Hat,655,2017,7,5,Wednesday
16505,2017-07-05,Sweden,KaggleRama,Kaggle Sticker,188,2017,7,5,Wednesday
16506,2017-07-06,Finland,KaggleMart,Kaggle Mug,158,2017,7,6,Thursday
16507,2017-07-06,Finland,KaggleMart,Kaggle Hat,290,2017,7,6,Thursday
16508,2017-07-06,Finland,KaggleMart,Kaggle Sticker,86,2017,7,6,Thursday
16509,2017-07-06,Finland,KaggleRama,Kaggle Mug,271,2017,7,6,Thursday
16510,2017-07-06,Finland,KaggleRama,Kaggle Hat,517,2017,7,6,Thursday
16511,2017-07-06,Finland,KaggleRama,Kaggle Sticker,157,2017,7,6,Thursday
16512,2017-07-06,Norway,KaggleMart,Kaggle Mug,282,2017,7,6,Thursday
16513,2017-07-06,Norway,KaggleMart,Kaggle Hat,479,2017,7,6,Thursday
16514,2017-07-06,Norway,KaggleMart,Kaggle Sticker,153,2017,7,6,Thursday
16515,2017-07-06,Norway,KaggleRama,Kaggle Mug,416,2017,7,6,Thursday
16516,2017-07-06,Norway,KaggleRama,Kaggle Hat,898,2017,7,6,Thursday
16517,2017-07-06,Norway,KaggleRama,Kaggle Sticker,269,2017,7,6,Thursday
16518,2017-07-06,Sweden,KaggleMart,Kaggle Mug,183,2017,7,6,Thursday
16519,2017-07-06,Sweden,KaggleMart,Kaggle Hat,367,2017,7,6,Thursday
